Subject type;Subject name;Creator;Instrument name;Instrument type;Instrument parameters;Function name;Data series;Wavevector (1/m);PSD (m³);standard error of PSD (m³);comment
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);5654866.776461595;1.5158994596286975e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);6754424.205218128;1.2059172141932358e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);7853981.633974492;1.2252153667950663e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);9110618.695410358;1.1403035255999307e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);10838494.654884808;9.53508875447957e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);12723450.24703839;7.5508395345491e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);14765485.47187183;7.090226289305807e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);17278759.594743464;5.580481992069862e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);20263272.615653977;4.56358768067095e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);23719024.534602948;3.4128382973688054e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);27803094.984268386;2.632314428809064e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);32515483.96465428;1.7600016650499486e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along x (incl. unreliable data);37542032.21039968;1.4831641776911616e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);314159.26535897923;6.709642732843558e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);628318.5307179585;1.794871565232218e-22;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);942477.7960769442;3.101301577699311e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);1256637.061435917;1.7275345057812385e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);1570796.3267949054;1.6818970455816348e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);1884955.5921538884;1.756970022661739e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);2199114.857512856;1.8165240669386186e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);2513274.122871834;1.565686676519123e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);2984513.020910313;1.646798811431137e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);3612831.5516282353;1.662592979824043e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);4241150.082346266;1.4173482639925766e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);4869468.613064222;1.2907757004393096e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);5654866.776461595;1.2426004422128191e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);6754424.205218128;1.307728812861776e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);7853981.633974492;1.1667907025658222e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);9110618.695410358;8.866770717358869e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);10838494.654884808;9.138475356779624e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);12723450.24703839;8.005607235619353e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);14765485.47187183;6.902311986153717e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);17278759.594743464;5.679113316324041e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);20263272.615653977;4.7547872288548595e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);23719024.534602948;4.102195119022049e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);27803094.984268386;3.107159133904826e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);32515483.96465428;2.313305302040759e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;1D PSD along y (incl. unreliable data);37542032.21039968;1.9744410392672935e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);314159.26535897935;8.368215468425184e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);444288.2938158366;8.08786654865538e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);628318.5307179587;1.7076312267880975e-21;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);702481.4731040727;3.9799334538044428e-22;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);888576.5876316732;6.771474935929459e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);976465.1497453859;7.248969946551319e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1174023.9137545705;1.1817122131873656e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1346682.8885093678;1.0114130065259973e-23;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1614256.6097943315;3.586957069576073e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);1914475.3229603544;3.513099685356398e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);2247379.731690517;5.15582418265715e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);2583733.140118051;3.2184605650734646e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);3040177.775834503;5.773719487958765e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);3607851.6951600676;4.850051701117763e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);4223742.963581859;6.094789202996677e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);4916127.505167699;3.971340675872357e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);5729490.025671404;4.969528843562237e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);6717526.471239861;5.399625862099796e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);7873225.9277865365;5.611734170292712e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);9214791.186388472;6.381086139020134e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);10789988.561909795;6.203699376598883e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);12645649.839118078;5.3796792001131194e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);14810918.57708269;5.209592482735461e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);17342388.852136366;5.109647813140593e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);20311297.04077966;4.578696175114873e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);23790393.212901168;3.894931507311558e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);27866545.380509704;3.2745889600525493e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);32639660.966229428;2.526630040398142e-24;;
measurement;UNCD.20um.2026.spm;Jalaj Mehta (0000-0001-7746-4645);Dimension Icon;undefined;{};Power spectrum;q/π × 2D PSD (incl. unreliable data);38146435.63782366;2.112162576248059e-24;;
